PhysicalActivityDays,BMIPercentile,Sex,Grade
0.0,79.68910751,Female,10th grade
0.0,95.7337977,Female,10th grade
1.0,95.54589756,Male,12th grade
7.0,82.29706707,Male,12th grade
0.0,52.12369341,Male,12th grade
3.0,94.00826715,Male,12th grade
0.0,78.75181773,Male,12th grade
5.0,47.36951916,Male,12th grade
0.0,53.50194471,Female,12th grade
3.0,92.15061128,Female,12th grade
3.0,78.66079606,Female,12th grade
0.0,72.98083347,Female,12th grade
0.0,77.2533497,Female,12th grade
0.0,71.17721678,Male,11th grade
3.0,90.08387554,Male,10th grade
1.0,96.02199137,Male,10th grade
7.0,65.77971428,Male,10th grade
0.0,35.93437682,Male,12th grade
0.0,99.23678122,Female,10th grade
1.0,10.17641088,Female,10th grade
1.0,98.59757938,Female,10th grade
0.0,90.96310485,Female,12th grade
4.0,24.92124987,Female,10th grade
2.0,98.18275445,Female,10th grade
0.0,95.32824266,Female,10th grade
7.0,86.68831688,Female,10th grade
7.0,85.8088971,Male,9th grade
4.0,89.74246474,Male,10th grade
5.0,83.33327778,Male,10th grade
0.0,93.83727087,Female,10th grade
3.0,83.71367114,Female,10th grade
4.0,97.86592317,Female,12th grade
0.0,93.91743913,Female,9th grade
4.0,95.01983486,Female,11th grade
0.0,3.317083177,Female,12th grade
1.0,50.83565947,Female,10th grade
2.0,3.163642944,Male,11th grade
7.0,89.17579126,Female,11th grade
3.0,97.26640213,Female,11th grade
3.0,99.38244762,Female,11th grade
7.0,62.39033084,Female,11th grade
1.0,75.73428595,Male,11th grade
4.0,33.25918052,Male,11th grade
0.0,44.68713456,Male,11th grade
6.0,32.34534724,Male,10th grade
0.0,93.29839258,Male,10th grade
0.0,91.6123508,Female,10th grade
5.0,76.73558847,Female,10th grade
3.0,0.163056829,Male,10th grade
3.0,97.56644906,Male,9th grade
7.0,76.51833401,Male,9th grade
7.0,87.52960981,Female,9th grade
7.0,96.22518248,Male,12th grade
4.0,78.90543718,Male,12th grade
1.0,97.64439394,Female,12th grade
0.0,81.06271761,Female,12th grade
0.0,43.53539984,Female,10th grade
2.0,1.44629387,Male,10th grade
0.0,23.90166614,Female,10th grade
4.0,3.208522211,Female,10th grade
3.0,97.43594291,Male,10th grade
4.0,84.80186567,Female,10th grade
0.0,65.88575167,Female,11th grade
7.0,68.50243505,Male,10th grade
0.0,87.48967496,Male,10th grade
7.0,48.88769982,Female,11th grade
0.0,99.74421106,Male,9th grade
5.0,37.86086693,Female,10th grade
1.0,73.02521942,Female,9th grade
5.0,58.96570164,Male,10th grade
0.0,39.48701713,Male,10th grade
2.0,57.23154694,Male,12th grade
0.0,50.87045271,Female,10th grade
2.0,75.95876528,Female,10th grade
3.0,35.5438073,Male,11th grade
6.0,8.872856689,Male,11th grade
6.0,24.69556334,Female,12th grade
4.0,69.87171391,Female,11th grade
4.0,40.85216047,Female,11th grade
7.0,67.74230004,Male,12th grade
6.0,21.80091321,Female,11th grade
0.0,69.86952348,Male,11th grade
7.0,64.41690823,Male,11th grade
0.0,27.97089061,Female,11th grade
4.0,63.85013973,Female,11th grade
2.0,46.07997675,Female,11th grade
5.0,97.85982407,Male,11th grade
0.0,40.65345889,Male,11th grade
4.0,60.47945217,Male,11th grade
3.0,54.74126467,Male,12th grade
0.0,30.69589607,Female,12th grade
0.0,15.02405323,Male,12th grade
0.0,97.45386999,Female,12th grade
5.0,99.51599019,Male,10th grade
0.0,2.269521881,Male,10th grade
5.0,69.15980796,Male,9th grade
7.0,23.65339914,Female,10th grade
7.0,89.41877746,Male,9th grade
3.0,97.37935273,Female,10th grade
0.0,50.34303343,Female,9th grade
4.0,47.65563766,Female,10th grade
6.0,96.35496723,Male,10th grade
0.0,16.88933165,Male,10th grade
5.0,48.38799949,Male,10th grade
3.0,89.0685033,Female,9th grade
0.0,98.21567029,Male,12th grade
0.0,58.8744133,Female,10th grade
4.0,82.47558462,Female,9th grade
7.0,78.58439332,Female,9th grade
5.0,43.03984729,Female,10th grade
4.0,42.99301921,Female,9th grade
0.0,86.60513691,Female,10th grade
5.0,99.3637046,Male,10th grade
0.0,74.18674572,Female,9th grade
0.0,66.66855079,Male,9th grade
0.0,59.47446449,Female,9th grade
7.0,61.59783783,Male,9th grade
5.0,67.04361636,Male,9th grade
6.0,27.78101262,Female,9th grade
3.0,62.20949468,Female,9th grade
2.0,79.08474787,Female,9th grade
3.0,98.05959768,Male,9th grade
0.0,96.85187596,Male,9th grade
0.0,98.82685264,Female,9th grade
3.0,93.58023398,Male,9th grade
0.0,98.16111604,Female,9th grade
0.0,92.57640657,Female,11th grade
3.0,98.93821918,Male,10th grade
2.0,79.55835345,Male,12th grade
0.0,95.96310454,Male,12th grade
5.0,81.05888628,Male,12th grade
7.0,62.73354985,Male,12th grade
0.0,44.68713456,Male,12th grade
0.0,58.87622836,Male,11th grade
1.0,65.43917681,Female,10th grade
0.0,91.02864877,Male,10th grade
1.0,70.84066228,Female,10th grade
0.0,89.78692125,Female,9th grade
3.0,97.62845513,Female,10th grade
0.0,98.34548297,Female,10th grade
4.0,92.08257981,Male,11th grade
0.0,84.65510606,Female,9th grade
0.0,99.77508948,Male,10th grade
7.0,48.98596485,Male,11th grade
1.0,35.90122522,Male,10th grade
5.0,71.50005362,Male,9th grade
6.0,58.8744133,Female,9th grade
1.0,98.31199382,Male,9th grade
1.0,57.92472989,Female,9th grade
0.0,98.20009604,Male,11th grade
4.0,53.34483232,Male,9th grade
7.0,2.116976511,Male,9th grade
5.0,76.073881,Male,9th grade
0.0,77.43171083,Male,9th grade
7.0,89.12201202,Male,9th grade
2.0,76.25364444,Female,9th grade
7.0,47.52350758,Female,9th grade
1.0,89.04143096,Male,9th grade
5.0,51.76217381,Female,9th grade
2.0,35.74194696,Male,9th grade
1.0,95.33664298,Male,12th grade
0.0,70.67451976,Female,12th grade
4.0,60.55236073,Female,12th grade
0.0,83.70656699,Male,12th grade
7.0,62.64948057,Male,12th grade
5.0,50.15080785,Male,12th grade
3.0,67.35690955,Female,11th grade
2.0,98.44626292,Female,12th grade
1.0,67.38519263,Male,12th grade
5.0,22.1628726,Female,12th grade
7.0,99.07680255,Female,12th grade
6.0,63.11263253,Male,12th grade
6.0,88.60699523,Female,12th grade
7.0,62.27885472,Male,12th grade
1.0,50.50283383,Male,12th grade
2.0,98.52031356,Female,12th grade
5.0,63.97414542,Female,12th grade
0.0,92.88525817,Male,12th grade
7.0,59.16177798,Female,12th grade
5.0,4.324742377,Female,12th grade
7.0,50.77986766,Female,12th grade
1.0,95.92419084,Female,12th grade
2.0,35.53356949,Female,12th grade
2.0,98.35296905,Male,12th grade
4.0,98.20741258,Male,11th grade
1.0,79.52427005,Male,12th grade
7.0,98.76435381,Male,12th grade
7.0,74.74564032,Female,12th grade
0.0,65.22758067,Male,12th grade
3.0,35.93437682,Male,12th grade
0.0,95.11138194,Female,12th grade
5.0,54.36795158,Male,11th grade
3.0,80.08049978,Female,11th grade
2.0,45.17144028,Female,11th grade
5.0,27.19555899,Male,11th grade
7.0,78.86564821,Male,12th grade
5.0,24.2039299,Male,11th grade
4.0,86.02675338,Female,11th grade
5.0,6.277747928,Male,11th grade
0.0,80.46197592,Female,11th grade
0.0,92.09238408,Female,11th grade
6.0,73.74393215,Male,11th grade
7.0,78.63912229,Male,11th grade
0.0,97.34335901,Female,11th grade
0.0,36.46577286,Female,11th grade
0.0,12.52443009,Female,11th grade
6.0,83.83716201,Male,11th grade
1.0,75.35975743,Male,11th grade
6.0,78.44672535,Male,11th grade
0.0,99.65245791,Female,11th grade
2.0,96.87222741,Male,11th grade
0.0,55.79291405,Male,11th grade
3.0,69.20707098,Male,11th grade
4.0,67.33594521,Male,12th grade
5.0,74.94487901,Male,11th grade
0.0,92.69214213,Male,11th grade
7.0,95.72836219,Male,11th grade
5.0,97.80046288,Female,10th grade
2.0,96.65456993,Female,10th grade
0.0,6.550834406,Male,9th grade
3.0,51.99583271,Male,10th grade
0.0,84.6603164,Male,9th grade
4.0,46.07997675,Female,10th grade
4.0,98.93978344,Female,10th grade
7.0,66.69323011,Male,Other
0.0,92.37266985,Female,10th grade
3.0,86.63687838,Female,10th grade
0.0,72.36104809,Male,10th grade
4.0,93.99149946,Male,10th grade
1.0,98.49023109,Male,10th grade
4.0,57.45496513,Female,11th grade
6.0,61.87699019,Female,10th grade
0.0,0.06525907,Male,10th grade
4.0,22.26134965,Female,10th grade
5.0,52.22408981,Female,10th grade
0.0,52.55947074,Female,10th grade
0.0,89.07168971,Male,10th grade
6.0,75.37896399,Male,10th grade
7.0,47.24873407,Female,10th grade
3.0,44.31252997,Male,10th grade
6.0,16.73999365,Male,10th grade
5.0,78.10688836,Female,9th grade
2.0,64.16336237,Female,9th grade
7.0,74.10960037,Male,9th grade
2.0,24.58192661,Male,9th grade
0.0,96.72530291,Male,9th grade
0.0,65.65602309,Female,9th grade
7.0,87.58455437,Female,9th grade
7.0,88.25238692,Male,9th grade
0.0,95.9884834,Female,9th grade
5.0,36.89716191,Male,9th grade
4.0,94.54022686,Female,9th grade
4.0,94.33475406,Female,9th grade
0.0,98.52483288,Male,9th grade
5.0,6.832610709,Female,9th grade
7.0,30.82641153,Male,9th grade
1.0,0.723429543,Male,9th grade
1.0,56.12393568,Female,10th grade
0.0,25.61350428,Male,10th grade
5.0,50.34303343,Female,10th grade
6.0,92.28868872,Female,10th grade
0.0,61.78523973,Female,10th grade
0.0,62.4058637,Male,10th grade
7.0,75.11573491,Male,10th grade
5.0,81.49793966,Male,10th grade
4.0,59.76694736,Female,10th grade
2.0,67.25314564,Male,10th grade
7.0,45.04484265,Male,10th grade
7.0,61.11298954,Female,10th grade
1.0,97.80538801,Male,10th grade
2.0,99.01615623,Male,10th grade
4.0,91.21895864,Male,9th grade
0.0,55.96980611,Male,10th grade
1.0,99.02759496,Male,10th grade
5.0,88.37481573,Female,10th grade
1.0,97.76952093,Male,12th grade
3.0,85.01319145,Female,11th grade
6.0,48.60810523,Female,11th grade
1.0,77.69452247,Male,10th grade
0.0,66.62027906,Female,11th grade
3.0,97.64270358,Male,11th grade
0.0,7.303658063,Female,11th grade
0.0,50.94605541,Male,11th grade
7.0,88.25294834,Male,11th grade
6.0,54.36682368,Male,11th grade
5.0,77.20364961,Female,10th grade
0.0,68.83070878,Male,11th grade
4.0,87.82188585,Male,11th grade
4.0,94.72887813,Male,11th grade
7.0,98.35326325,Male,11th grade
1.0,56.52032716,Female,11th grade
7.0,86.95492749,Female,11th grade
1.0,27.59648909,Male,12th grade
1.0,3.163642944,Male,11th grade
4.0,99.61298682,Male,11th grade
5.0,98.14634052,Female,11th grade
0.0,99.32553638,Female,11th grade
7.0,81.05888628,Male,12th grade
7.0,34.13848859,Male,12th grade
5.0,99.28127403,Female,12th grade
7.0,72.17401343,Male,12th grade
6.0,66.08178759,Female,12th grade
0.0,92.80500857,Female,12th grade
0.0,26.67157309,Male,12th grade
0.0,88.31735786,Female,12th grade
0.0,90.62652344,Male,12th grade
7.0,55.80107617,Male,12th grade
0.0,83.93195549,Male,12th grade
0.0,99.39049607,Male,12th grade
3.0,99.00522949,Male,12th grade
0.0,75.20878218,Female,12th grade
7.0,96.29686182,Female,12th grade
1.0,99.8297877,Male,9th grade
0.0,87.06574738,Female,9th grade
2.0,97.44866502,Male,9th grade
2.0,97.00895577,Male,9th grade
1.0,6.549892023,Male,9th grade
1.0,25.58698142,Female,9th grade
2.0,33.0342922,Female,9th grade
3.0,14.02708141,Male,9th grade
7.0,94.86641154,Male,9th grade
7.0,24.54883797,Male,9th grade
7.0,81.88567938,Female,9th grade
3.0,84.98825256,Male,9th grade
7.0,13.37560078,Male,9th grade
5.0,36.89716191,Male,9th grade
7.0,57.49278889,Male,9th grade
3.0,98.57936097,Female,9th grade
5.0,56.63244189,Male,9th grade
7.0,63.79345154,Male,9th grade
4.0,50.92663349,Female,9th grade
0.0,48.23109301,Female,9th grade
7.0,58.10402513,Male,9th grade
4.0,89.69969835,Male,9th grade
3.0,15.87988322,Female,9th grade
2.0,47.22319469,Male,9th grade
5.0,67.85584641,Female,9th grade
7.0,25.66497134,Male,9th grade
7.0,73.59778515,Male,9th grade
0.0,43.5483394,Female,9th grade
7.0,44.83146804,Female,9th grade
5.0,41.16151426,Male,9th grade
3.0,44.92105057,Female,9th grade
5.0,42.79220671,Male,9th grade
1.0,91.85340256,Male,9th grade
5.0,71.40661886,Female,9th grade
5.0,89.69969835,Male,9th grade
4.0,47.57670396,Female,10th grade
3.0,75.95876528,Female,10th grade
3.0,15.98973041,Female,10th grade
0.0,19.42938001,Female,10th grade
5.0,31.07256054,Male,10th grade
0.0,35.48942561,Female,10th grade
6.0,74.72220037,Male,10th grade
5.0,82.40076803,Male,10th grade
6.0,44.42268346,Female,10th grade
5.0,26.01707526,Female,10th grade
5.0,89.73469411,Male,10th grade
7.0,56.12875598,Female,10th grade
4.0,9.60866394,Female,10th grade
2.0,87.16521278,Male,10th grade
5.0,44.29519256,Female,10th grade
3.0,84.80186567,Female,10th grade
4.0,71.98123934,Female,10th grade
3.0,96.23617059,Male,10th grade
7.0,7.990342823,Male,10th grade
0.0,57.90305435,Female,10th grade
3.0,77.74149951,Female,10th grade
5.0,84.24782523,Female,10th grade
7.0,87.88705497,Male,10th grade
4.0,63.80400179,Male,10th grade
5.0,83.06926617,Female,10th grade
5.0,18.96353487,Female,10th grade
3.0,80.58920192,Female,10th grade
4.0,64.15249188,Female,10th grade
1.0,42.90537454,Female,10th grade
2.0,3.021993421,Male,10th grade
7.0,53.24794021,Male,10th grade
2.0,38.13469566,Male,12th grade
3.0,73.30661232,Male,12th grade
7.0,34.13848859,Male,12th grade
2.0,36.77205694,Female,12th grade
2.0,84.98900652,Male,12th grade
2.0,30.69589607,Female,12th grade
2.0,80.50659742,Male,12th grade
1.0,27.97089061,Female,12th grade
2.0,46.75078327,Female,12th grade
2.0,18.12467121,Male,12th grade
4.0,90.14559912,Male,12th grade
2.0,40.07525181,Male,12th grade
3.0,54.63077194,Male,11th grade
5.0,40.5504485,Male,12th grade
6.0,21.5848941,Female,12th grade
5.0,29.93458107,Female,12th grade
3.0,37.68315042,Female,12th grade
5.0,52.96298965,Male,12th grade
5.0,64.47468905,Female,12th grade
1.0,40.85216047,Female,12th grade
7.0,28.59861823,Male,12th grade
2.0,24.60515146,Female,12th grade
7.0,90.38448819,Male,12th grade
2.0,87.48054788,Female,12th grade
5.0,35.04876286,Female,12th grade
3.0,65.43024833,Female,12th grade
7.0,25.53869483,Male,12th grade
7.0,79.30626093,Male,12th grade
7.0,29.36620695,Male,12th grade
4.0,90.64452032,Male,12th grade
0.0,17.21244391,Male,12th grade
3.0,70.48463174,Male,9th grade
0.0,94.44535475,Male,9th grade
4.0,77.03242539,Male,9th grade
3.0,8.449771666,Male,9th grade
3.0,81.88920139,Male,9th grade
7.0,90.51954947,Male,9th grade
4.0,28.26930783,Male,9th grade
2.0,52.69557073,Male,9th grade
7.0,63.48927185,Male,9th grade
2.0,81.34442212,Male,9th grade
4.0,10.55214112,Male,10th grade
1.0,57.63778505,Male,9th grade
1.0,14.02708141,Male,9th grade
7.0,6.813762243,Male,9th grade
7.0,44.90069615,Male,9th grade
0.0,92.7316793,Male,9th grade
2.0,98.541742,Male,9th grade
2.0,78.81888198,Male,10th grade
5.0,63.50973543,Male,9th grade
7.0,2.286363367,Male,9th grade
5.0,29.22517342,Male,9th grade
1.0,95.54046817,Male,9th grade
5.0,76.99220572,Male,9th grade
4.0,27.00314433,Male,9th grade
2.0,67.76375332,Male,9th grade
3.0,89.41503623,Male,9th grade
5.0,75.92774157,Male,9th grade
2.0,91.47557042,Male,9th grade
4.0,99.70523543,Male,9th grade
7.0,54.04791735,Male,9th grade
3.0,98.62043053,Male,9th grade
6.0,91.24809692,Male,9th grade
0.0,97.21392691,Male,9th grade
7.0,98.60776394,Male,9th grade
1.0,16.19086775,Male,9th grade
0.0,69.92252375,Male,9th grade
1.0,97.68265735,Male,9th grade
3.0,98.54569735,Male,9th grade
2.0,47.68592505,Male,9th grade
3.0,53.55741993,Male,9th grade
1.0,83.38854727,Male,9th grade
3.0,93.77170127,Male,9th grade
3.0,47.7153177,Male,9th grade
0.0,81.96841613,Male,9th grade
5.0,55.87052367,Male,9th grade
5.0,15.38208801,Male,10th grade
4.0,92.21898657,Male,10th grade
2.0,87.46561902,Male,10th grade
0.0,93.42294073,Male,10th grade
0.0,90.49868957,Male,10th grade
3.0,67.69790814,Male,10th grade
5.0,79.52653902,Male,10th grade
1.0,93.79838032,Male,10th grade
2.0,78.52329339,Male,11th grade
5.0,73.71563971,Male,11th grade
1.0,94.06597749,Male,11th grade
3.0,96.57697985,Male,11th grade
3.0,71.48793047,Male,11th grade
0.0,29.60026154,Male,11th grade
7.0,74.42424318,Male,11th grade
2.0,97.99123969,Male,11th grade
6.0,67.40138889,Male,11th grade
2.0,32.35454194,Male,11th grade
3.0,34.47387616,Male,11th grade
2.0,66.71134102,Male,11th grade
2.0,25.58313701,Male,11th grade
7.0,97.16639571,Male,11th grade
7.0,87.55713913,Male,11th grade
0.0,96.82674473,Male,11th grade
0.0,88.76931227,Male,11th grade
0.0,27.90530303,Male,11th grade
6.0,18.94191976,Male,11th grade
2.0,99.36422152,Male,11th grade
7.0,18.69230858,Female,9th grade
2.0,97.76966685,Male,9th grade
7.0,29.3303229,Female,9th grade
3.0,45.93869755,Female,9th grade
3.0,91.74685066,Male,9th grade
7.0,63.48927185,Male,9th grade
2.0,99.299729,Female,9th grade
6.0,40.55138048,Female,9th grade
5.0,92.25376141,Male,9th grade
3.0,72.40481299,Female,9th grade
0.0,50.11612649,Female,9th grade
0.0,64.31423808,Female,9th grade
3.0,66.25080662,Female,9th grade
3.0,56.0328903,Female,9th grade
4.0,62.95970228,Female,9th grade
5.0,52.55947074,Female,9th grade
3.0,39.52546742,Female,9th grade
7.0,97.78816234,Male,9th grade
4.0,40.12824976,Female,9th grade
2.0,95.9501042,Male,9th grade
2.0,41.48406277,Male,9th grade
7.0,90.16098873,Male,9th grade
7.0,95.14362569,Male,9th grade
3.0,46.66948125,Female,9th grade
1.0,98.78881167,Male,9th grade
7.0,72.54487901,Female,9th grade
3.0,62.34302909,Female,9th grade
0.0,45.87527465,Female,9th grade
0.0,56.12875598,Female,10th grade
0.0,95.98200475,Female,10th grade
3.0,87.26940456,Female,10th grade
7.0,28.26930783,Male,10th grade
3.0,96.07347424,Male,10th grade
2.0,54.04791735,Male,10th grade
7.0,86.63687838,Female,10th grade
1.0,76.03563955,Male,10th grade
3.0,88.02616032,Male,10th grade
2.0,97.57620271,Female,10th grade
2.0,7.681675564,Female,10th grade
2.0,30.05030535,Female,10th grade
1.0,27.48917336,Female,10th grade
2.0,55.2253558,Female,10th grade
1.0,67.48018081,Female,10th grade
2.0,75.39423481,Female,10th grade
3.0,92.61569365,Male,10th grade
5.0,97.30692853,Male,10th grade
7.0,41.29710255,Male,10th grade
3.0,86.3768893,Female,10th grade
7.0,90.51467987,Male,10th grade
5.0,41.9402773,Male,10th grade
4.0,61.00492226,Male,10th grade
7.0,81.98085734,Female,10th grade
7.0,86.48349966,Male,10th grade
1.0,94.01746926,Female,10th grade
5.0,96.82674473,Male,10th grade
0.0,58.53747904,Female,11th grade
7.0,89.59371679,Male,11th grade
7.0,78.81888198,Male,11th grade
6.0,99.11493832,Male,11th grade
7.0,23.38379549,Female,11th grade
5.0,20.75227445,Female,12th grade
5.0,98.60574303,Female,11th grade
3.0,70.67451976,Female,11th grade
0.0,71.27637135,Female,11th grade
4.0,75.41427172,Male,11th grade
4.0,4.627047922,Male,11th grade
3.0,39.15407437,Male,11th grade
1.0,82.19258456,Female,11th grade
3.0,8.11060957,Female,11th grade
6.0,92.64886231,Male,11th grade
7.0,97.9086358,Male,11th grade
1.0,7.841710514,Female,11th grade
7.0,99.18115262,Male,12th grade
5.0,48.80118201,Female,11th grade
3.0,74.77496983,Female,11th grade
5.0,81.09092045,Female,11th grade
4.0,97.54438547,Male,11th grade
7.0,88.52876429,Female,12th grade
5.0,92.49213082,Male,12th grade
7.0,60.7517877,Female,12th grade
7.0,86.28807602,Female,12th grade
6.0,67.24002801,Female,12th grade
2.0,94.42898259,Female,12th grade
5.0,70.54981067,Male,12th grade
5.0,83.09080929,Female,12th grade
7.0,14.85540624,Female,12th grade
0.0,57.52992298,Male,12th grade
7.0,35.83926384,Female,12th grade
7.0,89.65849187,Male,12th grade
7.0,90.83184734,Female,12th grade
7.0,92.48084439,Male,12th grade
0.0,47.13837771,Male,12th grade
2.0,87.2995446,Male,12th grade
5.0,35.49579446,Male,12th grade
3.0,95.87732663,Female,12th grade
3.0,93.65518174,Male,12th grade
3.0,38.60495566,Female,12th grade
2.0,53.97209878,Male,12th grade
0.0,6.456082686,Female,12th grade
0.0,62.19393818,Female,9th grade
2.0,89.34879347,Female,9th grade
2.0,95.37037505,Male,9th grade
2.0,86.04575277,Male,9th grade
2.0,64.69803714,Male,9th grade
1.0,85.38922129,Female,9th grade
2.0,18.56271072,Female,9th grade
2.0,96.21949411,Male,9th grade
0.0,42.63682854,Female,9th grade
7.0,95.99717532,Female,9th grade
5.0,41.48406277,Male,9th grade
3.0,89.22539268,Female,9th grade
4.0,67.16680562,Female,9th grade
7.0,80.60732158,Female,9th grade
2.0,85.25076927,Female,9th grade
1.0,96.67984857,Female,10th grade
7.0,70.88675003,Male,10th grade
1.0,60.08541031,Male,10th grade
7.0,41.49272193,Male,10th grade
7.0,81.5523064,Male,10th grade
0.0,99.09294248,Female,10th grade
0.0,92.41928342,Female,10th grade
0.0,9.166422739,Female,10th grade
2.0,75.38267157,Female,10th grade
